,id,true,hb,err[%]
3709,4106,0.0000,0.0000,0.0000
3710,4107,0.0000,0.0000,0.0000
3711,4108,0.0000,0.0000,0.0000
3712,4109,0.0000,0.0000,0.0000
3713,4110,1924.1833,1815.2021,5.6638
3714,4111,1592.0940,1494.6850,6.1183
3715,4116,0.0000,0.0000,0.0000
3716,4117,1671.5774,1572.9414,5.9008
3717,4119,0.0000,0.0000,0.0000
3718,4120,0.0000,0.0000,0.0000
3719,4121,0.0000,0.0000,0.0000
3720,4122,0.0000,0.0000,0.0000
3721,4123,0.0000,0.0000,0.0000
3722,4124,1984.1762,1777.7094,10.4057
3723,4125,0.0000,0.0000,0.0000
3724,4126,0.0000,0.0000,0.0000
3725,4127,1748.4262,1593.2059,8.8777
3726,4128,0.0000,0.0000,0.0000
3727,4129,0.0000,0.0000,0.0000
3728,4130,0.0000,0.0000,0.0000
3729,4131,0.0000,0.0000,0.0000
3730,4132,0.0000,0.0000,0.0000
3731,4133,0.0000,0.0000,0.0000
3732,4134,1787.1595,1649.4220,7.7071
3733,4135,0.0000,0.0000,0.0000
3734,4136,0.0000,0.0000,0.0000
3735,4137,0.0000,0.0000,0.0000
3736,4138,1894.4262,1704.8122,10.0090
3737,4139,0.0000,0.0000,0.0000
3738,4140,0.0000,0.0000,0.0000
3739,4141,0.0000,0.0000,0.0000
3740,4142,0.0000,0.0000,0.0000
3741,4143,0.0000,0.0000,0.0000
3742,4144,0.0000,0.0000,0.0000
3743,4145,0.0000,0.0000,0.0000
3744,4146,0.0000,0.0000,0.0000
3745,4147,0.0000,0.0000,0.0000
3746,4148,0.0000,0.0000,0.0000
3747,4149,0.0000,0.0000,0.0000
3748,4150,0.0000,0.0000,0.0000
3749,4151,0.0000,0.0000,0.0000
3750,4152,0.0000,0.0000,0.0000
3751,4153,0.0000,0.0000,0.0000
3752,4154,0.0000,0.0000,0.0000
3753,4155,0.0000,0.0000,0.0000
3754,4159,0.0000,0.0000,0.0000
3755,4162,1862.6012,1653.3677,11.2334
3756,4163,0.0000,0.0000,0.0000
3757,4164,0.0000,0.0000,0.0000
3758,4165,0.0000,0.0000,0.0000
3759,4166,0.0000,0.0000,0.0000
3760,4167,0.0000,0.0000,0.0000
3761,4168,1.0000,0.0000,100.0000
3762,4169,0.0000,0.0000,0.0000
3763,4170,0.0000,0.0000,0.0000
3764,4171,1496.6131,1334.7739,10.8137
3765,4173,1686.8440,1560.5217,7.4887
3766,4174,0.0000,0.0000,0.0000
3767,4175,1753.1929,1624.3327,7.3500
3768,4176,0.0000,0.0000,0.0000
3769,4177,0.0000,0.0000,0.0000
3770,4178,0.0000,0.0000,0.0000
3771,4179,1928.4845,1859.7226,3.5656
3772,4180,0.0000,0.0000,0.0000
3773,4181,1715.6607,1582.9791,7.7336
3774,4183,1577.3940,1450.2663,8.0594
3775,4184,0.0000,0.0000,0.0000
3776,4185,0.0000,0.0000,0.0000
3777,4186,0.0000,0.0000,0.0000
3778,4187,0.0000,0.0000,0.0000
3779,4188,1437.2369,1283.9596,10.6647
3780,4189,1755.9940,1625.3311,7.4410
3781,4190,0.0000,0.0000,0.0000
3782,4191,2178.1929,1914.1098,12.1240
3783,4192,0.0000,0.0000,0.0000
3784,4194,0.0000,0.0000,0.0000
3785,4195,0.0000,0.0000,0.0000
3786,4197,0.0000,0.0000,0.0000
3787,4198,0.0000,0.0000,0.0000
3788,4199,1668.1369,1534.6001,8.0051
3789,4200,0.0000,0.0000,0.0000
3790,4201,1822.7274,1607.1362,11.8279
3791,4202,0.0000,0.0000,0.0000
3792,4203,0.0000,0.0000,0.0000
3793,4204,0.0000,0.0000,0.0000
3794,4205,0.0000,0.0000,0.0000
3795,4206,0.0000,0.0000,0.0000
3796,4207,0.0000,0.0000,0.0000
3797,4208,0.0000,0.0000,0.0000
3798,4209,0.0000,0.0000,0.0000
3799,4210,0.0000,0.0000,0.0000
3800,4211,1612.8940,1486.6738,7.8257
3801,4212,1835.7762,1686.4717,8.1330
3802,4213,0.0000,0.0000,0.0000
3803,4214,0.0000,0.0000,0.0000
3804,4215,0.0000,0.0000,0.0000
3805,4216,1545.7369,1394.6084,9.7771
3806,4217,0.0000,0.0000,0.0000
3807,4218,1708.1690,1524.5973,10.7467
3808,4219,1747.1679,1537.9389,11.9753
3809,4220,1537.0131,1369.2081,10.9176
3810,4221,0.0000,0.0000,0.0000
3811,4222,0.0000,0.0000,0.0000
3812,4223,0.0000,0.0000,0.0000
3813,4224,0.0000,0.0000,0.0000
3814,4225,0.0000,0.0000,0.0000
3815,4228,0.0000,0.0000,0.0000
3816,4229,0.0000,0.0000,0.0000
3817,4231,1671.6607,1555.1650,6.9689
3818,4232,0.0000,0.0000,0.0000
3819,4233,1836.7679,1655.6255,9.8620
3820,4234,1767.8345,1581.6330,10.5327
3821,4235,1465.4440,1336.5488,8.7956
3822,4236,0.0000,0.0000,0.0000
3823,4237,2.0000,0.0000,100.0000
3824,4238,0.0000,0.0000,0.0000
3825,4240,0.0000,0.0000,0.0000
3826,4241,0.0000,0.0000,0.0000
3827,4242,0.0000,0.0000,0.0000
3828,4243,0.0000,0.0000,0.0000
3829,4244,0.0000,0.0000,0.0000
3830,4245,0.0000,0.0000,0.0000
3831,4246,0.0000,0.0000,0.0000
3832,4247,1988.5262,1783.5384,10.3085
3833,4248,0.0000,0.0000,0.0000
3834,4249,0.0000,0.0000,0.0000
3835,4250,0.0000,0.0000,0.0000
3836,4251,0.0000,0.0000,0.0000
3837,4252,0.0000,0.0000,0.0000
3838,4254,1518.9750,1390.9381,8.4292
3839,4255,0.0000,0.0000,0.0000
3840,4256,1999.8679,1811.3483,9.4266
3841,4257,0.0000,0.0000,0.0000
3842,4259,0.0000,0.0000,0.0000
3843,4260,0.0000,0.0000,0.0000
3844,4261,1891.9524,1694.9399,10.4132
3845,4263,1853.9607,1670.2226,9.9106
3846,4264,1.0000,0.0000,100.0000
3847,4265,1445.8266,1329.6231,8.0372
3848,4266,1885.4012,1684.6101,10.6498
3849,4267,0.0000,0.0000,0.0000
3850,4269,1865.1179,1680.0255,9.9239
3851,4272,1533.1107,1437.9761,6.2053
3852,4273,0.0000,0.0000,0.0000
3853,4274,0.0000,0.0000,0.0000
3854,4275,0.0000,0.0000,0.0000
3855,4276,1775.2595,1633.7672,7.9702
3856,4277,0.0000,0.0000,0.0000
3857,4278,0.0000,0.0000,0.0000
3858,4279,0.0000,0.0000,0.0000
3859,4280,0.0000,0.0000,0.0000
3860,4282,0.0000,0.0000,0.0000
3861,4283,0.0000,0.0000,0.0000
3862,4284,0.0000,0.0000,0.0000
3863,4285,0.0000,0.0000,0.0000
3864,4289,1848.8429,1693.6973,8.3915
3865,4290,1881.0345,1660.2478,11.7375
3866,4291,0.0000,0.0000,0.0000
3867,4292,0.0000,0.0000,0.0000
3868,4295,0.0000,0.0000,0.0000
3869,4296,0.0000,0.0000,0.0000
3870,4297,1890.0929,1661.5679,12.0907
3871,4298,1785.8774,1652.8968,7.4462
3872,4299,1863.1679,1742.5960,6.4713
3873,4303,1530.2607,1388.3945,9.2707
3874,4304,0.0000,0.0000,0.0000
3875,4305,0.0000,0.0000,0.0000
3876,4306,0.0000,0.0000,0.0000
3877,4307,0.0000,0.0000,0.0000
3878,4308,0.0000,0.0000,0.0000
3879,4310,2008.2762,1755.0233,12.6105
3880,4311,1515.7024,1374.7666,9.2984
3881,4312,0.0000,0.0000,0.0000
3882,4313,0.0000,0.0000,0.0000
3883,4314,0.0000,0.0000,0.0000
3884,4315,1821.4262,1617.6269,11.1890
3885,4316,0.0000,0.0000,0.0000
3886,4317,0.0000,0.0000,0.0000
3887,4318,0.0000,0.0000,0.0000
3888,4319,0.0000,0.0000,0.0000
3889,4320,0.0000,0.0000,0.0000
3890,4321,0.0000,0.0000,0.0000
3891,4322,0.0000,0.0000,0.0000
3892,4323,1781.6679,1617.9627,9.1883
3893,4324,0.0000,0.0000,0.0000
3894,4325,0.0000,0.0000,0.0000
3895,4326,0.0000,0.0000,0.0000
3896,4327,0.0000,0.0000,0.0000
3897,4328,0.0000,0.0000,0.0000
3898,4329,0.0000,0.0000,0.0000
3899,4331,1636.7690,1468.2620,10.2951
3900,4332,1514.4202,1387.1324,8.4051
3901,4333,0.0000,0.0000,0.0000
3902,4334,0.0000,0.0000,0.0000
3903,4335,2141.1262,2004.6164,6.3756
3904,4336,0.0000,0.0000,0.0000
3905,4337,0.0000,0.0000,0.0000
3906,4338,1940.5095,1726.2426,11.0418
3907,4340,0.0000,0.0000,0.0000
3908,4341,1737.2929,1555.5420,10.4617
3909,4342,0.0000,0.0000,0.0000
3910,4343,0.0000,0.0000,0.0000
3911,4344,0.0000,0.0000,0.0000
3912,4345,0.0000,0.0000,0.0000
3913,4346,0.0000,0.0000,0.0000
3914,4347,0.0000,0.0000,0.0000
3915,4348,0.0000,0.0000,0.0000
3916,4349,1799.0679,1604.5866,10.8101
3917,4351,1622.1107,1507.4424,7.0691
3918,4352,0.0000,0.0000,0.0000
3919,4353,0.0000,0.0000,0.0000
3920,4354,0.0000,0.0000,0.0000
3921,4355,1747.2429,1592.4360,8.8601
3922,4357,0.0000,0.0000,0.0000
3923,4358,0.0000,0.0000,0.0000
3924,4359,1429.0988,1276.4356,10.6825
3925,4360,0.0000,0.0000,0.0000
3926,4361,1939.8667,1821.9351,6.0794
3927,4362,0.0000,0.0000,0.0000
3928,4363,0.0000,0.0000,0.0000
3929,4364,0.0000,0.0000,0.0000
3930,4365,1842.2595,1642.9722,10.8176
3931,4366,0.0000,0.0000,0.0000
3932,4368,0.0000,0.0000,0.0000
3933,4369,0.0000,0.0000,0.0000
3934,4370,0.0000,0.0000,0.0000
3935,4371,0.0000,0.0000,0.0000
3936,4372,0.0000,0.0000,0.0000
3937,4373,1802.7595,1640.2635,9.0137
3938,4375,0.0000,0.0000,0.0000
3939,4377,0.0000,0.0000,0.0000
3940,4378,0.0000,0.0000,0.0000
3941,4379,0.0000,0.0000,0.0000
3942,4380,0.0000,0.0000,0.0000
3943,4381,0.0000,0.0000,0.0000
3944,4382,0.0000,0.0000,0.0000
3945,4383,0.0000,0.0000,0.0000
3946,4384,1876.3429,1688.6004,10.0058
3947,4385,1695.9369,1550.6185,8.5686
3948,4386,1632.6452,1486.1533,8.9727
3949,4389,1.0000,0.0000,100.0000
3950,4393,0.0000,0.0000,0.0000
3951,4394,0.0000,0.0000,0.0000
3952,4395,0.0000,0.0000,0.0000
3953,4396,0.0000,0.0000,0.0000
3954,4397,0.0000,0.0000,0.0000
3955,4398,0.0000,0.0000,0.0000
3956,4399,0.0000,0.0000,0.0000
3957,4400,2005.9095,1814.9319,9.5208
3958,4401,1793.6357,1543.6143,13.9394
3959,4402,1819.0524,1676.8351,7.8182
3960,4403,1492.4575,1397.7383,6.3465
3961,4404,0.0000,0.0000,0.0000
3962,4405,0.0000,0.0000,0.0000
3963,4406,0.0000,0.0000,0.0000
3964,4407,0.0000,0.0000,0.0000
3965,4408,0.0000,0.0000,0.0000
3966,4409,0.0000,0.0000,0.0000
3967,4411,1484.7702,1349.0973,9.1376
3968,4412,1744.8857,1610.0434,7.7279
3969,4413,1.0000,0.0000,100.0000
3970,4414,0.0000,0.0000,0.0000
3971,4415,0.0000,0.0000,0.0000
3972,4416,0.0000,0.0000,0.0000
3973,4417,1790.0262,1619.4699,9.5281
3974,4418,0.0000,0.0000,0.0000
3975,4422,1784.2607,1657.1869,7.1219
3976,4423,0.0000,0.0000,0.0000
3977,4424,1878.4595,1639.9519,12.6970
3978,4425,0.0000,0.0000,0.0000
3979,4426,0.0000,0.0000,0.0000
3980,4427,0.0000,0.0000,0.0000
3981,4428,0.0000,0.0000,0.0000
3982,4429,0.0000,0.0000,0.0000
3983,4430,0.0000,0.0000,0.0000
3984,4431,0.0000,0.0000,0.0000
3985,4432,1769.5429,1623.2052,8.2698
3986,4433,0.0000,0.0000,0.0000
3987,4434,0.0000,0.0000,0.0000
3988,4435,1742.8857,1556.2705,10.7073
3989,4436,0.0000,0.0000,0.0000
3990,4437,0.0000,0.0000,0.0000
3991,4438,0.0000,0.0000,0.0000
3992,4439,0.0000,0.0000,0.0000
3993,4440,0.0000,0.0000,0.0000
3994,4441,1706.6929,1489.8013,12.7083
3995,4442,0.0000,0.0000,0.0000
3996,4443,0.0000,0.0000,0.0000
3997,4444,0.0000,0.0000,0.0000
3998,4445,0.0000,0.0000,0.0000
3999,4446,0.0000,0.0000,0.0000
4000,4447,0.0000,0.0000,0.0000
4001,4448,1968.6762,1752.2839,10.9918
4002,4449,0.0000,0.0000,0.0000
4003,4450,0.0000,0.0000,0.0000
4004,4451,0.0000,0.0000,0.0000
4005,4452,0.0000,0.0000,0.0000
4006,4453,1814.5595,1608.7167,11.3440
4007,4454,0.0000,0.0000,0.0000
4008,4455,0.0000,0.0000,0.0000
4009,4456,0.0000,0.0000,0.0000
4010,4457,0.0000,0.0000,0.0000
4011,4458,0.0000,0.0000,0.0000
4012,4459,0.0000,0.0000,0.0000
4013,4460,0.0000,0.0000,0.0000
4014,4461,0.0000,0.0000,0.0000
4015,4462,0.0000,0.0000,0.0000
4016,4463,1881.5929,1682.9326,10.5581
4017,4464,0.0000,0.0000,0.0000
4018,4465,0.0000,0.0000,0.0000
4019,4466,1640.2607,1517.4126,7.4895
4020,4467,0.0000,0.0000,0.0000
4021,4468,1746.6440,1630.5756,6.6452
4022,4469,0.0000,0.0000,0.0000
4023,4470,0.0000,0.0000,0.0000
4024,4471,1583.1429,1435.6753,9.3149
4025,4473,0.0000,0.0000,0.0000
4026,4474,0.0000,0.0000,0.0000
4027,4475,0.0000,0.0000,0.0000
4028,4476,0.0000,0.0000,0.0000
4029,4477,0.0000,0.0000,0.0000
4030,4478,0.0000,0.0000,0.0000
4031,4479,0.0000,0.0000,0.0000
4032,4480,1735.6190,1526.8525,12.0284
4033,4481,1349.0155,1195.4344,11.3847
4034,4482,1783.3595,1609.2359,9.7638
4035,4483,1911.2762,1697.6065,11.1794
4036,4485,1870.5107,1690.5914,9.6187
4037,4486,0.0000,0.0000,0.0000
4038,4487,0.0000,0.0000,0.0000
4039,4488,1723.3952,1534.1191,10.9827
4040,4489,0.0000,0.0000,0.0000
4041,4490,0.0000,0.0000,0.0000
4042,4491,0.0000,0.0000,0.0000
4043,4492,0.0000,0.0000,0.0000
4044,4493,0.0000,0.0000,0.0000
4045,4494,0.0000,0.0000,0.0000
4046,4495,0.0000,0.0000,0.0000
4047,4496,0.0000,0.0000,0.0000
4048,4497,0.0000,0.0000,0.0000
4049,4498,0.0000,0.0000,0.0000
4050,4500,1734.7440,1584.4394,8.6644
4051,4502,0.0000,0.0000,0.0000
4052,4503,0.0000,0.0000,0.0000
4053,4504,0.0000,0.0000,0.0000
4054,4507,1724.5952,1555.2792,9.8177
4055,4508,0.0000,0.0000,0.0000
4056,4509,0.0000,0.0000,0.0000
4057,4510,1890.9429,1671.6958,11.5946
4058,4511,0.0000,0.0000,0.0000
4059,4516,0.0000,0.0000,0.0000
4060,4521,1.0000,0.0000,100.0000
4061,4523,0.0000,0.0000,0.0000
4062,4524,0.0000,0.0000,0.0000
4063,4526,0.0000,0.0000,0.0000
4064,4527,1791.7512,1623.5206,9.3892
4065,4528,1851.0440,1656.8889,10.4890
4066,4529,1734.7762,1573.6950,9.2854
4067,4530,1938.6262,1731.1228,10.7036
4068,4531,1887.2762,1642.6223,12.9633
4069,4532,0.0000,0.0000,0.0000
4070,4533,0.0000,0.0000,0.0000
4071,4534,1817.6762,1597.9972,12.0857
4072,4535,0.0000,0.0000,0.0000
4073,4536,2068.2762,1858.9397,10.1213
4074,4538,0.0000,0.0000,0.0000
4075,4539,1.0000,0.0000,100.0000
4076,4540,0.0000,0.0000,0.0000
4077,4541,1.0000,0.0000,100.0000
4078,4542,0.0000,0.0000,0.0000
4079,4543,0.0000,0.0000,0.0000
4080,4544,2.0000,0.0000,100.0000
4081,4545,0.0000,0.0000,0.0000
4082,4547,1858.3440,1675.2646,9.8518
4083,4550,1456.9679,1289.4341,11.4988
4084,4551,1836.5512,1692.7615,7.8293
4085,4552,1487.9226,1320.5317,11.2500
4086,4553,0.0000,0.0000,0.0000
4087,4554,0.0000,0.0000,0.0000
4088,4555,0.0000,0.0000,0.0000
4089,4556,0.0000,0.0000,0.0000
4090,4557,1733.7762,1580.3807,8.8475
4091,4558,1635.6774,1511.4170,7.5969
4092,4560,0.0000,0.0000,0.0000
4093,4561,1558.3940,1460.7673,6.2646
4094,4562,1640.1274,1505.4509,8.2113
4095,4563,0.0000,0.0000,0.0000
4096,4564,0.0000,0.0000,0.0000
4097,4565,0.0000,0.0000,0.0000
4098,4566,0.0000,0.0000,0.0000
4099,4567,0.0000,0.0000,0.0000
4100,4568,0.0000,0.0000,0.0000
4101,4569,0.0000,0.0000,0.0000
4102,4574,1913.1595,1752.9557,8.3738
4103,4575,0.0000,0.0000,0.0000
4104,4576,0.0000,0.0000,0.0000
4105,4577,0.0000,0.0000,0.0000
4106,4578,1961.3012,1729.3093,11.8285
4107,4580,1285.5718,1161.3512,9.6627
4108,4581,0.0000,0.0000,0.0000
4109,4582,0.0000,0.0000,0.0000
4110,4583,1585.7179,1457.0615,8.1134
4111,4584,1545.1012,1376.4301,10.9165
4112,4586,0.0000,0.0000,0.0000
4113,4587,1915.8512,1724.8369,9.9702
4114,4588,1736.3929,1625.6935,6.3752
4115,4591,0.0000,0.0000,0.0000
4116,4592,0.0000,0.0000,0.0000
4117,4593,0.0000,0.0000,0.0000
4118,4594,0.0000,0.0000,0.0000
4119,4595,0.0000,0.0000,0.0000
4120,4596,0.0000,0.0000,0.0000
4121,4597,0.0000,0.0000,0.0000
4122,4598,0.0000,0.0000,0.0000
4123,4599,0.0000,0.0000,0.0000
4124,4600,1979.7762,1821.6588,7.9866
4125,4601,0.0000,0.0000,0.0000
4126,4602,0.0000,0.0000,0.0000
4127,4603,0.0000,0.0000,0.0000
4128,4604,1790.2762,1611.3328,9.9953
4129,4605,1632.3202,1490.9963,8.6579
4130,4607,0.0000,0.0000,0.0000
4131,4608,0.0000,0.0000,0.0000
4132,4609,0.0000,0.0000,0.0000
4133,4611,0.0000,0.0000,0.0000
4134,4612,0.0000,0.0000,0.0000
4135,4613,1800.1012,1651.4500,8.2579
4136,4615,0.0000,0.0000,0.0000
4137,4616,0.0000,0.0000,0.0000
4138,4617,0.0000,0.0000,0.0000
4139,4618,0.0000,0.0000,0.0000
4140,4619,0.0000,0.0000,0.0000
4141,4620,1629.9357,1454.9818,10.7338
4142,4621,1561.8714,1410.4607,9.6942
4143,4622,0.0000,0.0000,0.0000
4144,4623,0.0000,0.0000,0.0000
4145,4624,0.0000,0.0000,0.0000
4146,4625,1572.3893,1397.1821,11.1427
4147,4626,0.0000,0.0000,0.0000
4148,4627,0.0000,0.0000,0.0000
4149,4629,0.0000,0.0000,0.0000
4150,4630,0.0000,0.0000,0.0000
4151,4631,1699.5274,1561.9003,8.0980
4152,4632,1870.8000,1665.5796,10.9697
4153,4633,0.0000,0.0000,0.0000
4154,4635,0.0000,0.0000,0.0000
4155,4636,0.0000,0.0000,0.0000
4156,4638,0.0000,0.0000,0.0000
4157,4639,1437.3060,1286.1292,10.5181
4158,4640,0.0000,0.0000,0.0000
4159,4641,0.0000,0.0000,0.0000
4160,4644,0.0000,0.0000,0.0000
4161,4645,1702.2762,1529.5892,10.1445
4162,4646,1732.4012,1624.9726,6.2011
4163,4647,0.0000,0.0000,0.0000
4164,4648,1640.2940,1477.4685,9.9266
4165,4649,0.0000,0.0000,0.0000
4166,4650,1563.3357,1367.0050,12.5584
4167,4651,0.0000,0.0000,0.0000
4168,4652,0.0000,0.0000,0.0000
4169,4653,1966.3762,1815.3580,7.6800
4170,4654,1528.2952,1389.6275,9.0734
4171,4655,0.0000,0.0000,0.0000
4172,4658,1565.2274,1465.3354,6.3819
4173,4659,0.0000,0.0000,0.0000
4174,4660,0.0000,0.0000,0.0000
4175,4661,1859.4012,1712.8266,7.8829
4176,4662,1784.7345,1601.8975,10.2445
4177,4663,0.0000,0.0000,0.0000
4178,4664,0.0000,0.0000,0.0000
4179,4665,0.0000,0.0000,0.0000
4180,4666,2033.5262,1897.2556,6.7012
4181,4667,0.0000,0.0000,0.0000
4182,4668,0.0000,0.0000,0.0000
4183,4669,0.0000,0.0000,0.0000
4184,4670,0.0000,0.0000,0.0000
4185,4671,0.0000,0.0000,0.0000
4186,4672,0.0000,0.0000,0.0000
4187,4673,0.0000,0.0000,0.0000
4188,4674,0.0000,0.0000,0.0000
4189,4675,0.0000,0.0000,0.0000
4190,4677,1613.9536,1488.7600,7.7570
4191,4678,1609.8607,1517.8009,5.7185
4192,4681,0.0000,0.0000,0.0000
4193,4682,0.0000,0.0000,0.0000
4194,4683,0.0000,0.0000,0.0000
4195,4684,1480.0083,1309.5593,11.5168
4196,4686,0.0000,0.0000,0.0000
4197,4687,1966.1429,1736.2756,11.6913
4198,4688,0.0000,0.0000,0.0000
4199,4689,1706.7095,1494.7504,12.4192
4200,4692,0.0000,0.0000,0.0000
4201,4693,0.0000,0.0000,0.0000
4202,4694,0.0000,0.0000,0.0000
4203,4695,0.0000,0.0000,0.0000
4204,4696,0.0000,0.0000,0.0000
4205,4697,0.0000,0.0000,0.0000
4206,4698,0.0000,0.0000,0.0000
4207,4699,0.0000,0.0000,0.0000
4208,4700,0.0000,0.0000,0.0000
4209,4701,0.0000,0.0000,0.0000
4210,4702,0.0000,0.0000,0.0000
4211,4703,0.0000,0.0000,0.0000
4212,4704,0.0000,0.0000,0.0000
4213,4705,0.0000,0.0000,0.0000
4214,4706,1816.5679,1652.2479,9.0456
4215,4707,0.0000,0.0000,0.0000
4216,4708,0.0000,0.0000,0.0000
4217,4709,1891.2095,1764.7915,6.6845
4218,4710,0.0000,0.0000,0.0000
4219,4711,0.0000,0.0000,0.0000
4220,4712,2115.7429,1920.4121,9.2323
4221,4713,1810.7690,1590.5112,12.1638
4222,4714,0.0000,0.0000,0.0000
4223,4715,1843.8762,1667.4206,9.5698
4224,4716,0.0000,0.0000,0.0000
4225,4717,1916.6429,1682.2441,12.2297
4226,4718,0.0000,0.0000,0.0000
4227,4719,1860.1179,1663.9550,10.5457
4228,4720,0.0000,0.0000,0.0000
4229,4721,0.0000,0.0000,0.0000
4230,4723,0.0000,0.0000,0.0000
4231,4725,0.0000,0.0000,0.0000
4232,4726,0.0000,0.0000,0.0000
4233,4727,0.0000,0.0000,0.0000
4234,4728,1555.4726,1442.0325,7.2930
4235,4733,0.0000,0.0000,0.0000
4236,4735,2107.3762,1902.6226,9.7160
4237,4736,0.0000,0.0000,0.0000
4238,4737,0.0000,0.0000,0.0000
4239,4738,0.0000,0.0000,0.0000
4240,4739,0.0000,0.0000,0.0000
4241,4740,0.0000,0.0000,0.0000
4242,4741,0.0000,0.0000,0.0000
4243,4742,0.0000,0.0000,0.0000
4244,4743,0.0000,0.0000,0.0000
4245,4744,0.0000,0.0000,0.0000
4246,4745,0.0000,0.0000,0.0000
4247,4746,0.0000,0.0000,0.0000
4248,4748,1774.0929,1593.9424,10.1545
4249,4749,0.0000,0.0000,0.0000
4250,4750,0.0000,0.0000,0.0000
4251,4751,0.0000,0.0000,0.0000
4252,4752,0.0000,0.0000,0.0000
4253,4753,0.0000,0.0000,0.0000
4254,4754,0.0000,0.0000,0.0000
4255,4755,0.0000,0.0000,0.0000
4256,4756,0.0000,0.0000,0.0000
4257,4757,0.0000,0.0000,0.0000
4258,4759,0.0000,0.0000,0.0000
4259,4760,0.0000,0.0000,0.0000
4260,4761,0.0000,0.0000,0.0000
4261,4762,0.0000,0.0000,0.0000
4262,4763,0.0000,0.0000,0.0000
4263,4764,1718.5524,1551.3365,9.7300
4264,4765,0.0000,0.0000,0.0000
4265,4766,0.0000,0.0000,0.0000
4266,4767,0.0000,0.0000,0.0000
4267,4771,0.0000,0.0000,0.0000
4268,4773,0.0000,0.0000,0.0000
4269,4774,0.0000,0.0000,0.0000
4270,4776,1646.1940,1517.7245,7.8040
4271,4777,1791.4845,1618.4328,9.6597
4272,4778,1678.2274,1532.3195,8.6942
4273,4779,1444.7060,1286.7449,10.9338
4274,4780,1757.1274,1630.3130,7.2171
4275,4781,1848.6595,1653.0832,10.5794
4276,4782,0.0000,0.0000,0.0000
4277,4783,1504.9369,1419.5382,5.6746
4278,4785,0.0000,0.0000,0.0000
4279,4786,1607.5607,1469.5884,8.5827
4280,4787,0.0000,0.0000,0.0000
4281,4788,0.0000,0.0000,0.0000
4282,4789,0.0000,0.0000,0.0000
4283,4790,0.0000,0.0000,0.0000
4284,4791,1796.1762,1550.9487,13.6528
4285,4792,1856.8095,1629.3923,12.2477
4286,4793,0.0000,0.0000,0.0000
4287,4794,0.0000,0.0000,0.0000
4288,4795,1924.0929,1749.4518,9.0765
4289,4796,1747.8107,1594.4680,8.7734
4290,4797,1839.7262,1620.2095,11.9320
4291,4798,1807.1357,1665.1264,7.8583
4292,4799,0.0000,0.0000,0.0000
4293,4800,0.0000,0.0000,0.0000
4294,4801,0.0000,0.0000,0.0000
4295,4803,0.0000,0.0000,0.0000
4296,4804,0.0000,0.0000,0.0000
4297,4805,0.0000,0.0000,0.0000
4298,4806,0.0000,0.0000,0.0000
4299,4807,0.0000,0.0000,0.0000
4300,4808,1792.5095,1579.1261,11.9042
4301,4809,1467.8536,1302.2983,11.2787
4302,4810,0.0000,0.0000,0.0000
4303,4811,1919.5095,1735.4216,9.5904
4304,4813,0.0000,0.0000,0.0000
4305,4814,1772.3595,1638.5045,7.5524
4306,4815,1464.0702,1335.3574,8.7914
4307,4816,0.0000,0.0000,0.0000
4308,4817,0.0000,0.0000,0.0000
4309,4818,0.0000,0.0000,0.0000
4310,4819,0.0000,0.0000,0.0000
4311,4820,1801.5595,1611.8586,10.5298
4312,4821,0.0000,0.0000,0.0000
4313,4822,1537.7964,1378.4436,10.3624
4314,4823,0.0000,0.0000,0.0000
4315,4824,1836.6429,1674.5237,8.8269
4316,4825,0.0000,0.0000,0.0000
4317,4826,0.0000,0.0000,0.0000
4318,4827,1890.2512,1700.5794,10.0342
4319,4828,2006.6095,1847.9265,7.9080
4320,4829,0.0000,0.0000,0.0000
4321,4830,0.0000,0.0000,0.0000
4322,4831,1577.1060,1456.7102,7.6340
4323,4832,0.0000,0.0000,0.0000
4324,4833,0.0000,0.0000,0.0000
4325,4834,0.0000,0.0000,0.0000
4326,4835,0.0000,0.0000,0.0000
4327,4836,0.0000,0.0000,0.0000
4328,4837,0.0000,0.0000,0.0000
4329,4838,0.0000,0.0000,0.0000
4330,4839,0.0000,0.0000,0.0000
4331,4840,0.0000,0.0000,0.0000
4332,4841,0.0000,0.0000,0.0000
4333,4842,0.0000,0.0000,0.0000
4334,4843,0.0000,0.0000,0.0000
4335,4844,0.0000,0.0000,0.0000
4336,4845,0.0000,0.0000,0.0000
4337,4846,1895.3095,1665.7328,12.1129
4338,4847,0.0000,0.0000,0.0000
4339,4848,0.0000,0.0000,0.0000
4340,4849,0.0000,0.0000,0.0000
4341,4850,0.0000,0.0000,0.0000
4342,4851,0.0000,0.0000,0.0000
4343,4852,0.0000,0.0000,0.0000
4344,4853,0.0000,0.0000,0.0000
4345,4854,0.0000,0.0000,0.0000
4346,4855,0.0000,0.0000,0.0000
4347,4856,0.0000,0.0000,0.0000
4348,4857,0.0000,0.0000,0.0000
4349,4858,0.0000,0.0000,0.0000
4350,4859,0.0000,0.0000,0.0000
4351,4860,0.0000,0.0000,0.0000
4352,4861,0.0000,0.0000,0.0000
4353,4862,0.0000,0.0000,0.0000
4354,4863,0.0000,0.0000,0.0000
4355,4864,0.0000,0.0000,0.0000
4356,4866,1547.4940,1398.1378,9.6515
4357,4867,0.0000,0.0000,0.0000
